row_index,sheet_number,scope,bid_item,text,text_frequency
2151,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2152,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2153,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2154,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2155,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2156,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2157,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2158,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2159,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2160,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2161,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2162,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2163,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2164,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2165,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2166,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2167,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2168,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2169,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2170,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2171,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2172,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2173,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2174,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2175,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2176,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2177,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2178,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2179,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2180,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2181,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2182,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2183,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,12''SD,34
2184,CG452,Utilities,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,63
2185,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2186,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2187,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2188,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2189,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2190,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2191,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2192,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2193,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2194,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2195,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2199,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2200,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2201,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2203,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2204,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2206,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2207,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2209,CG452,Utilities,Furnish & Install 15-Inch Storm Drain Pipe,15''SD,53
2226,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2227,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2228,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2229,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2230,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2231,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2232,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2233,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2234,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2235,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2236,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2237,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2238,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2239,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2240,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2241,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2242,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2243,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2244,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2245,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2246,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2247,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2248,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2249,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2250,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2251,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2252,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2253,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2254,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2255,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2256,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2257,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2258,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2259,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2260,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2261,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2262,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2263,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2264,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2265,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2266,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2267,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2268,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2269,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2270,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2271,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2272,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2273,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2274,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2275,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2276,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2277,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2278,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2279,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2280,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2281,CG452,Fire Suppression,Furnish & Install — Fire Department Connections (FDC),FDC,71
2282,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2283,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2284,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2285,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2286,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2287,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2288,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2289,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2290,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2291,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2292,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2293,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2294,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2295,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2296,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2297,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2298,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2299,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2300,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2301,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2302,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2303,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2304,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2305,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2306,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2307,CG452,Electrical,Furnish & Install Emergency System Components,EM,35
2311,LP101,Landscaping,Furnish & Install Shrubs,Vn,20
2312,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2313,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2314,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2315,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2316,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2317,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2318,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2319,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2320,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2321,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2322,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2323,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2324,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2325,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2326,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2327,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2328,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2329,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2330,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2331,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2332,LP101,Landscaping,Furnish & Install Shrubs,St,78
2333,LP101,Landscaping,Furnish & Install Shrubs,St,78
2334,LP101,Landscaping,Furnish & Install Shrubs,St,78
2335,LP101,Landscaping,Furnish & Install Shrubs,St,78
2336,LP101,Landscaping,Furnish & Install Shrubs,St,78
2337,LP101,Landscaping,Furnish & Install Shrubs,St,78
2338,LP101,Landscaping,Furnish & Install Shrubs,St,78
2339,LP101,Landscaping,Furnish & Install Shrubs,St,78
2340,LP101,Landscaping,Furnish & Install Shrubs,St,78
2341,LP101,Landscaping,Furnish & Install Shrubs,St,78
2342,LP101,Landscaping,Furnish & Install Shrubs,St,78
2343,LP101,Landscaping,Furnish & Install Shrubs,St,78
2344,LP101,Landscaping,Furnish & Install Shrubs,St,78
2345,LP101,Landscaping,Furnish & Install Shrubs,St,78
2346,LP101,Landscaping,Furnish & Install Shrubs,St,78
2347,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2348,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2349,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2350,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2351,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2352,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2353,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2354,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2355,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2356,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2357,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2358,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2359,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2360,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2361,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2362,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2363,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2364,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2365,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2366,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2367,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2371,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2372,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2373,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2374,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2375,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2376,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2377,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2378,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2379,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2380,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
2382,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2383,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2384,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2385,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2386,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2387,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2388,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2389,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2390,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2391,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2392,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2393,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2394,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2395,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2396,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2397,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2398,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2399,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2400,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2401,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2402,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2403,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2404,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2405,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2406,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2407,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2408,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2409,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2410,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2411,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2412,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2413,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2414,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2415,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2416,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2417,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2418,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2419,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2420,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2421,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2422,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2423,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2424,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2425,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2426,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2427,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2428,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2429,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2430,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2431,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2432,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2434,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2435,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2436,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2437,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2438,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2439,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2440,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2441,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2442,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2443,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2444,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2445,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2446,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2447,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2448,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2449,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2450,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2451,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2452,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2453,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2454,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2455,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2456,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2457,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2458,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2459,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2460,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2461,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2462,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2463,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2464,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2465,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2466,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2467,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2468,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2469,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2470,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2471,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2472,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2473,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2474,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2475,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2476,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2477,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2478,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2479,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2480,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2481,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2482,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2484,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2485,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2486,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2487,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2488,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2489,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2490,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2491,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2492,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2493,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2494,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2495,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2496,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2497,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2498,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2499,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2500,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2501,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2502,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2503,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2504,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2505,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2506,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2507,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2508,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2509,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2510,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2511,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2512,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2513,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2514,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2515,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2516,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2517,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2518,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2519,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2520,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2521,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2522,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2523,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2524,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2525,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2526,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2527,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2528,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2529,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2530,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2531,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2532,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2533,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2534,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2535,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2536,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2537,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2538,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2539,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2540,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2541,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2542,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2543,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2544,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2545,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2546,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2547,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2548,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2549,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2550,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2551,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2552,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2553,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2554,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2555,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2556,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2557,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2558,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2559,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2560,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2561,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2562,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2563,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2564,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2565,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2566,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2567,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2568,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2569,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2570,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2571,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2572,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2573,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2574,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2575,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2576,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2577,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2578,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2579,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2580,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2581,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2582,LP101,Landscaping,Furnish & Install Shrubs,Td,94
